Entity,Code,Year,Wind consumption - TWh,Hydro consumption - TWh,Solar consumption - TWh,Nuclear consumption - TWh,Biofuels consumption - TWh,Other renewables (including geothermal and biomass) - TWh,Coal consumption - TWh,Oil consumption - TWh,Gas consumption - TWh
Romania,ROU,2001,0,43.84061,0,15.352761,,0,88.45867,124.17175,153.28125
Romania,ROU,2002,0,46.83562,0,15.441371,,0.009576611,95.27037,125.24762,158.50224
Romania,ROU,2003,0,38.452744,0,13.653139,,0.009576611,106.61747,111.20932,171.30223
Romania,ROU,2004,0,47.584717,0,15.341449,,0.012768805,104.841866,127.4527,162.091
Romania,ROU,2005,0,57.860996,0,15.263585,,0.019153222,99.98216,123.24321,161.92674
Romania,ROU,2006,0.0028454165,52.230247,0,15.377831,,0.012768805,113.25408,121.61437,165.1305
Romania,ROU,2007,0.008482861,45.145794,0,20.917397,0.47876692,0.111727215,114.20869,121.89928,148.422
Romania,ROU,2008,0.014050277,48.318947,0,30.271137,1.2393686,0.07661278,109.88726,121.22536,141.4145
Romania,ROU,2009,0.025134416,43.38199,0.0028209165,31.493893,1.834708,0.03192194,87.61162,107.873695,123.0495
Romania,ROU,2010,0.8493272,55.186832,0.005607222,30.957096,1.3245555,0.35433474,81.89478,102.891426,125.469
Romania,ROU,2011,3.826254,40.629463,0.0027586555,31.097115,2.1645,0.63205636,95.46504,105.70635,129.15175
Romania,ROU,2012,7.23871,33.084194,0.021935472,30.169294,2.021,0.6767472,88.00536,106.4021,125.340996
Romania,ROU,2013,12.318888,40.31847,1.1446755,30.385601,1.7782221,0.80443555,68.355545,97.08761,114.427
Romania,ROU,2014,12.796695,50.181973,3.5090945,30.35235,1.5425,1.612063,67.58777,104.192955,108.73125
Romania,ROU,2015,19.020462,44.792206,5.337471,30.079683,1.8349444,1.672715,70.08958,105.92895,103.708244
Romania,ROU,2016,17.641676,48.26163,4.872208,28.992317,2.8673887,1.6950605,62.37897,110.91466,104.946106
Romania,ROU,2017,19.712177,38.57274,4.9393544,29.391262,3.184611,1.6764436,62.510082,116.10767,112.90269
Romania,ROU,2018,16.726288,46.73386,4.6855826,28.884258,3.4032774,1.3954084,59.62158,119.34128,115.62987
Romania,ROU,2019,17.853441,41.070877,4.6867585,28.532404,4.3045554,1.6093305,57.781013,123.7536,107.749794
Romania,ROU,2020,18.239578,40.39458,4.551359,28.896343,5.0317774,1.7446578,41.721542,116.1703,112.62553
Romania,ROU,2021,17.207268,45.561405,4.456201,28.33359,4.6445,2.0838678,47.12719,122.15773,115.68957
Romania,ROU,2022,18.265587,36.04607,4.6198425,27.742414,4.3392453,2.0249407,45.835896,124.11909,97.69295
Romania,ROU,1965,,2.971774,,0,,,50.702454,84.556404,140.49026
Romania,ROU,1966,,3.0604837,,0,,,54.605526,88.13735,151.4665
Romania,ROU,1967,,4.364516,,0,,,60.51018,99.876396,166.9824
Romania,ROU,1968,,4.6188173,,0,,,66.339775,105.33326,176.6879
Romania,ROU,1969,,6.555645,,0,,,76.66041,117.42677,205.16902
Romania,ROU,1970,,8.199731,,0,,,83.290634,127.266594,213.25386
Russia,RUS,1990,0,493.36066,0,335.749,,0.19756193,2120.2134,2984.632,4141.95
Russia,RUS,1991,0,497.05212,0,340.45584,,0.19720721,1942.911,2908.4788,4249.548
Russia,RUS,1992,0,510.3586,0,339.44055,,0.19082277,1825.7065,2777.474,4113.4487
Russia,RUS,1993,0,515.37067,0,338.19205,,0.18160084,1647.8698,2316.0288,4101.4873
Russia,RUS,1994,0,520.2113,0,277.5657,,0.18372916,1441.2252,2046.0374,3853.201
Russia,RUS,1995,0,521.18475,0,282.42352,,0.17769945,1388.3457,1785.4498,3724.4514
Russia,RUS,1996,0,456.29004,0,309.3629,,0.17202444,1362.637,1539.5094,3745.2307
Russia,RUS,1997,0,465.53064,0,307.8647,,0.17166972,1256.4481,1526.9075,3454.0825
Russia,RUS,1998,0,468.67392,0,294.30423,,0.17450722,1176.4506,1462.641,3595.7024
Russia,RUS,1999,0,474.5731,0,345.81927,,0.17521666,1185.9927,1495.316,3584.6611
Russia,RUS,2000,0.0056182775,485.17096,0,370.90576,,0.23228611,1230.0566,1465.8062,3661.913
Russia,RUS,2001,0.009107139,510.8784,0,386.032,,0.33027694,1199.908,1509.4218,3721.688
Russia,RUS,2002,0.018096777,473.35904,0,396.6889,,0.49208748,1204.9393,1456.2139,3766.749
Russia,RUS,2003,0.024941055,451.46228,0,418.39386,,1.035232,1212.4135,1509.1853,3855.9521
Russia,RUS,2004,0.020171555,506.23996,0,400.1469,,1.2617728,1161.7518,1488.477,3956.1902
Russia,RUS,2005,0.019471223,494.25668,0,410.6358,,1.2583144,1099.9026,1493.8191,4004.0103
Russia,RUS,2006,0.014796111,493.06595,0,427.13892,,1.4011465,1128.3627,1569.5914,4217.3613
Russia,RUS,2007,0.018662306,500.61615,0,434.29578,,1.3214766,1092.2435,1561.667,4288.172
Russia,RUS,2008,0.014612305,463.04135,0,439.75906,,1.3303739,1171.354,1611.6493,4227.477
Russia,RUS,2009,0.010612305,486.48764,0,438.38068,,1.3500305,1071.749,1546.3186,3977.893
Russia,RUS,2010,0.011618583,462.08865,0,453.88834,,1.4492295,1053.0176,1604.9197,4239.202
Russia,RUS,2011,0.014874666,449.81296,0.003310389,457.8091,,1.4942764,1093.4177,1721.7162,4356.3613
Russia,RUS,2012,0.014397916,448.18112,0.011547666,467.11835,,1.3484308,1144.6897,1780.806,4286.259
Russia,RUS,2013,0.012190805,493.7124,0.029434443,451.1604,0,1.2807983,1052.7126,1785.0247,4248.6743
Russia,RUS,2014,0.26036054,469.74268,0.43345556,469.90405,0,1.4605577,1018.22736,1875.5392,4221.9824
Russia,RUS,2015,0.39865944,452.40176,0.9037613,505.12732,0,1.2617416,1071.3556,1812.3582,4086.748
Russia,RUS,2016,0.39652416,494.21262,1.2536566,505.07767,0.39416665,1.1665215,1037.9774,1845.6854,4206.464
Russia,RUS,2017,0.36991945,492.7725,1.447742,518.77405,0.7883333,1.3807178,976.1059,1839.0151,4311.006
Russia,RUS,2018,0.62746054,504.37497,1.6521509,519.3963,1.1757778,1.3288442,1007.8558,1860.3485,4544.9927
Russia,RUS,2019,0.8298305,512.3701,2.5965648,528.6227,1.6539444,1.4347122,990.7597,1896.7748,4443.1274
Russia,RUS,2020,2.9887695,557.9243,4.890518,544.1421,1.9736667,2.3177283,914.2343,1811.983,4234.834
Russia,RUS,2021,6.7636914,561.3645,6.0498614,558.4149,2.651389,2.3236933,951.6829,1910.099,4746.1406
Russia,RUS,2022,10.9527025,515.3433,6.253577,559.64996,3.6368332,2.37415,887.35596,1959.6976,4080.4531
Russia,RUS,1985,,472.30792,,281.81396,,,2303.885,2936.284,3560.848
Russia,RUS,1986,,485.9249,,298.56754,,,2366.461,2971.3591,3602.143
Russia,RUS,1987,,480.5931,,353.8444,,,2402.5642,2995.656,3809.967
Russia,RUS,1988,,475.84937,,382.53613,,,2367.1018,2972.0117,4020.5618
Russia,RUS,1989,,472.30792,,386.8625,,,2288.8674,3027.4558,4080.336
Saudi Arabia,SAU,1971,0,0,0,0,,0,0,250.45639,12.8155
Saudi Arabia,SAU,1972,0,0,0,0,,0,0,267.64355,14.525499
Saudi Arabia,SAU,1973,0,0,0,0,,0,0,283.90036,17.1
Saudi Arabia,SAU,1974,0,0,0,0,,0,0,297.71277,21.640999
Saudi Arabia,SAU,1975,0,0,0,0,,0,0,227.51584,25.744999
Saudi Arabia,SAU,1976,0,0,0,0,,0,0,265.00204,27.79225
Saudi Arabia,SAU,1977,0,0,0,0,,0,0,306.651,39.1115
Saudi Arabia,SAU,1978,0,0,0,0,,0,0,331.40424,53.9315
Saudi Arabia,SAU,1979,0,0,0,0,,0,0,400.62827,66.215
Saudi Arabia,SAU,1980,0,0,0,0,,0,0,327.5383,92.378
Saudi Arabia,SAU,1981,0,0,0,0,,0,0,393.52573,107.711
Saudi Arabia,SAU,1982,0,0,0,0,,0,0,437.69144,114.16149
Saudi Arabia,SAU,1983,0,0,0,0,,0,0,486.50903,111.473
Saudi Arabia,SAU,1984,0,0,0,0,,0,0,542.398,172.9
Saudi Arabia,SAU,1985,0,0,0,0,,0,0,551.1338,178.6
Saudi Arabia,SAU,1986,0,0,0,0,,0,0,545.259,239.4
Saudi Arabia,SAU,1987,0,0,0,0,,0,0,577.13806,254.59999
Saudi Arabia,SAU,1988,0,0,0,0,,0,0,593.8246,276.44998
Saudi Arabia,SAU,1989,0,0,0,0,,0,0,573.44525,283.1
Saudi Arabia,SAU,1990,0,0,0,0,,0,0,609.89703,318.44
Saudi Arabia,SAU,1991,0,0,0,0,,0,0,638.3373,334.115
Saudi Arabia,SAU,1992,0,0,0,0,,0,0,618.3813,363.375
Saudi Arabia,SAU,1993,0,0,0,0,,0,0,622.4703,380.37997
Saudi Arabia,SAU,1994,0,0,0,0,,0,0,753.2654,406.31497
Saudi Arabia,SAU,1995,0,0,0,0,,0,0,722.17084,407.835
Saudi Arabia,SAU,1996,0,0,0,0,,0,0,746.65784,421.895
Saudi Arabia,SAU,1997,0,0,0,0,,0,0,759.519,430.72998
Saudi Arabia,SAU,1998,0,0,0,0,,0,0,807.787,444.78998
Saudi Arabia,SAU,1999,0,0,0,0,,0,0,836.53033,438.9
Saudi Arabia,SAU,2000,0,,0,0,,0,0,861.6846,473.195
Saudi Arabia,SAU,2001,0,,0,0,,0,0.09176527,912.1856,510.055
Saudi Arabia,SAU,2002,0,,0,0,,0,0.14420277,942.5885,538.64996
Saudi Arabia,SAU,2003,0,,0,0,,0,0.18353084,998.43744,570.57
Saudi Arabia,SAU,2004,0,,0,0,,0,0.16386665,1078.3237,623.96
Saudi Arabia,SAU,2005,0,,0,0,,0,0.32532138,1134.0006,676.77997
Saudi Arabia,SAU,2006,0,,0,0,,0,0.23053417,1202.0599,697.8795
Saudi Arabia,SAU,2007,0,,0,0,,0,0.6451761,1236.4219,706.99
Saudi Arabia,SAU,2008,0,,0.001711325,0,,0,0.7464194,1363.5356,764.18
Saudi Arabia,SAU,2009,0,,0.0017007611,0,,0,0.2734739,1459.588,745.275
Saudi Arabia,SAU,2010,0,,0.011349333,0,,0,0.7860291,1617.5393,832.76996
Saudi Arabia,SAU,2011,0,,0.014874666,0,,0,0.76566386,1680.0404,876.47
Saudi Arabia,SAU,2012,0,,0.070295,0,,0,0.89776665,1769.6074,943.63495
Saudi Arabia,SAU,2013,0,,0.11576222,0,,0,1.1490005,1779.6705,950.285
Saudi Arabia,SAU,2014,0,,0.124296114,0,,0,1.5928696,1957.39,972.61
Saudi Arabia,SAU,2015,0,,0.12355639,0,,0,1.0364242,2063.1904,992.27496
Saudi Arabia,SAU,2016,0,,0.12282527,0,,0,0.8553122,2125.6958,1053.17
Saudi Arabia,SAU,2017,0.012822083,,0.17307971,0,,0,1.3395644,2087.7917,1092.5021
Saudi Arabia,SAU,2018,0.012747111,,0.4219622,0,,0,1.1144836,1979.1283,1121
Saudi Arabia,SAU,2019,0.015009222,,0.5449519,0,,0,1.172558,1860.0538,1111.5
Saudi Arabia,SAU,2020,0.014954084,,0.54443777,0,,0,1.0281849,1758.8397,1130.5
Saudi Arabia,SAU,2021,0.014858639,,2.1729314,0,,0,1.2788855,1839.4728,1144.6068
Saudi Arabia,SAU,2022,0.014804471,,2.1674714,0,,0,1.2788855,1986.2809,1203.5773
Saudi Arabia,SAU,1965,,0,,0,,,0,229.13554,6.004
Saudi Arabia,SAU,1966,,0,,0,,,0,231.1016,7.22
Saudi Arabia,SAU,1967,,0,,0,,,0,233.06763,8.697249
Saudi Arabia,SAU,1968,,0,,0,,,0,235.05855,10.459499
Saudi Arabia,SAU,1969,,0,,0,,,0,237.07051,12.59225
Saudi Arabia,SAU,1970,,0,,0,,,0,247.49394,15.3615
Serbia,SRB,2007,,,,0,,,,,
Serbia,SRB,2008,,,,0,,,,,
Serbia,SRB,2009,,,,0,,,,,
Serbia,SRB,2010,,,,0,,,,,
Serbia,SRB,2011,,,,0,,,,,
Serbia,SRB,2012,,,,0,,,,,
Serbia,SRB,2013,,,,0,,,,,
Serbia,SRB,2014,,,,0,,,,,
Serbia,SRB,2015,,,,0,,,,,
Serbia,SRB,2016,,,,0,,,,,
Serbia,SRB,2017,,,,0,,,,,
Serbia,SRB,2018,,,,0,,,,,
Serbia,SRB,2019,,,,0,,,,,
Serbia,SRB,2020,,,,0,,,,,
Serbia,SRB,2021,,,,0,,,,,
Serbia,SRB,2022,,,,0,,,,,
Singapore,SGP,1971,0,0,0,0,,0,0.04617111,75.6517,
Singapore,SGP,1972,0,0,0,0,,0,0.034831945,94.75275,
Singapore,SGP,1973,0,0,0,0,,0,0.0504975,89.27612,
Singapore,SGP,1974,0,0,0,0,,0,0.061836664,87.99668,
Singapore,SGP,1975,0,0,0,0,,0,0.014839889,85.97112,
Singapore,SGP,1976,0,0,0,0,,0,0.03916972,101.95271,
Singapore,SGP,1977,0,0,0,0,,0,0.0504975,102.324135,
Singapore,SGP,1978,0,0,0,0,,0,0.053602774,105.32004,
Singapore,SGP,1979,0,0,0,0,,0,0.007838611,112.32547,
Singapore,SGP,1980,0,0,0,0,,0,0.03463417,111.53652,
Singapore,SGP,1981,0,0,0,0,,0,0.053602774,128.3062,
Singapore,SGP,1982,0,0,0,0,,0,0.018968528,124.87467,
Singapore,SGP,1983,0,0,0,0,,0,0.037936945,132.27364,
Singapore,SGP,1984,0,0,0,0,,0,0.058138333,139.04439,
Singapore,SGP,1985,0,0,0,0,,0,0.13194223,141.7617,
Singapore,SGP,1986,0,0,0,0,,0.2713375,0.08163111,164.40308,
Singapore,SGP,1987,0,0,0,0,,0.2713375,0.13646638,172.82889,
Singapore,SGP,1988,0,0,0,0,,0.2713375,0.15997055,199.99829,
Singapore,SGP,1989,0,0,0,0,,0.2713375,0.144305,228.1219,
Singapore,SGP,1990,0,0,0,0,,0.2713375,0.24944027,272.58282,
Singapore,SGP,1991,0,0,0,0,,0.78209,0.14760806,277.38525,
Singapore,SGP,1992,0,0,0,0,,0.78209,0.21480611,287.14056,10.45
Singapore,SGP,1993,0,0,0,0,,0.78209,0.2382986,310.94153,14.25
Singapore,SGP,1994,0,0,0,0,,0.78209,0.2853072,357.7661,14.25
Singapore,SGP,1995,0,0,0,0,,0.78209,0.13316362,373.7756,14.25
Singapore,SGP,1996,0,0,0,0,,0.78209,0.0033029167,377.44174,14.25
Singapore,SGP,1997,0,0,0,0,,0.78209,0,397.76855,14.25
Singapore,SGP,1998,0,0,0,0,,0.78209,0,403.47717,14.25
Singapore,SGP,1999,0,0,0,0,,0.78209,0,399.2941,14.25
Singapore,SGP,2000,0,,0,0,,0.78209,0,425.65808,16.57425
Singapore,SGP,2001,0,,0,0,,1.5099127,0,455.65408,43.556496
Singapore,SGP,2002,0,,0,0,,1.5099127,0.07832805,433.57513,47.076763
Singapore,SGP,2003,0,,0,0,,1.5801411,0.101832226,401.47992,51.11191
Singapore,SGP,2004,0,,0,0,,1.5290658,0.08042138,445.81763,61.872314
Singapore,SGP,2005,0,,0,0,,1.5247844,0.097691946,473.3067,61.858868
Singapore,SGP,2006,0,,0,0,,1.5123541,0.058149997,507.91284,81.4966
Singapore,SGP,2007,0,,0,0,,1.5757014,0.09420305,552.2398,81.4966
Singapore,SGP,2008,0,,0.0008345861,0,,1.6627632,0.056986943,588.78015,87.142586
Singapore,SGP,2009,0,,0.0044571664,0,,1.6825539,0.04652,634.7866,91.806404
Singapore,SGP,2010,0,,0.0085654445,0,,1.8743289,0.09071389,687.98096,83.36057
Singapore,SGP,2011,0,,0.013503611,0,,1.9318733,0.07443195,717.66254,82.87124
Singapore,SGP,2012,0,,0.022464667,0,,2.0293272,0.28958693,712.69257,89.3
Singapore,SGP,2013,0,,0.034220275,0,,2.2527802,3.0645049,706.98694,100.15245
Singapore,SGP,2014,0,,0.07350583,0,,2.3668613,4.5182548,717.43866,103.89518
Singapore,SGP,2015,0,,0.13123666,0,,2.592983,4.726432,755.1657,115.78651
Singapore,SGP,2016,0,,0.23688887,0,,2.5586348,4.95438,799.9804,119.02109
Singapore,SGP,2017,0,,0.32676917,0,,2.4735374,10.446066,813.87317,122.87653
Singapore,SGP,2018,0,,0.3576022,0,,2.4340365,5.5521617,819.6268,122.862816
Singapore,SGP,2019,0,,0.51301026,0,,2.4269593,5.3252683,796.9988,125.487816
Singapore,SGP,2020,0,,0.77503914,0,,2.1861143,5.036953,777.65356,125.983604
Singapore,SGP,2021,0,,1.0382836,0,,2.1474297,5.397483,768.63446,133.51857
Singapore,SGP,2022,0,,1.7395859,0,,3.2031868,4.814323,738.5826,130.59363
Singapore,SGP,1965,,0,,0,,,0.04652,47.841484,
Singapore,SGP,1966,,0,,0,,,0.058149997,54.68557,
Singapore,SGP,1967,,0,,0,,,0.03489,65.72113,
Singapore,SGP,1968,,0,,0,,,0.06978,81.66475,
Singapore,SGP,1969,,0,,0,,,0.03489,80.28362,
Singapore,SGP,1970,,0,,0,,,0.03489,87.17049,
Slovakia,SVK,1971,0,4.364516,0,0,0,0,80.22373,52.108093,15.223749
Slovakia,SVK,1972,0,4.5715055,0,0.008512555,0,0,81.65423,56.999817,16.532
Slovakia,SVK,1973,0,3.9091396,0,0.6583036,0,0,79.398,64.09421,18.1565
Slovakia,SVK,1974,0,6.5733867,0,1.3790323,0,0,79.13052,65.71882,22.13625
Slovakia,SVK,1975,0,5.9198923,0,0.53061527,0,0,78.79325,72.499275,25.342499
Slovakia,SVK,1976,0,5.970161,0,1.2541817,0,0,78.09544,76.63874,27.97925
Slovakia,SVK,1977,0,7.12043,0,0.32347664,0,0,80.212105,80.18542,31.79825
Slovakia,SVK,1978,0,6.6798387,0,0.053912774,0,0,84.10816,82.97858,35.63
Slovakia,SVK,1979,0,5.5709677,0,6.0921445,0,0,82.72419,84.33483,36.769
Slovakia,SVK,1980,0,6.6739244,0,12.83408,0,0,94.15648,78.43337,26.953249
Slovakia,SVK,1981,0,5.813441,0,14.564963,0,0,91.63277,77.34563,27.98575
Slovakia,SVK,1982,0,5.1037636,0,16.571087,0,0,93.2726,70.84797,29.222498
Slovakia,SVK,1983,0,5.4172044,0,17.450716,0,0,93.40053,69.36173,30.009249
Slovakia,SVK,1984,0,4.598118,0,20.54077,0,0,99.35509,73.74438,34.059
Slovakia,SVK,1985,0,6.259946,0,26.621565,0,0,98.56425,73.22342,34.998
Slovakia,SVK,1986,0,4.952957,0,33.244324,0,0,91.039635,70.87255,37.483997
Slovakia,SVK,1987,0,5.7129035,0,32.66831,0,0,95.63349,69.351,39.5915
Slovakia,SVK,1988,0,5.189516,0,32.557644,0,0,99.6691,67.7885,38.9665
Slovakia,SVK,1989,0,5.801613,0,34.495667,0,0,96.13358,67.18965,44.055496
Slovakia,SVK,1990,0,5.5591397,0,34.15233,0,0,91.0761,58.39318,59.172997
Slovakia,SVK,1991,0,4.1634407,0,33.167713,0,0,80.93565,51.29262,52.629
Slovakia,SVK,1992,0,5.727688,0,31.354538,0,0,72.108894,46.662636,57.888496
Slovakia,SVK,1993,0,10.251882,0,32.591694,0,0,71.18895,38.617085,57.3265
Slovakia,SVK,1994,0,12.877687,0,35.738503,0,0,63.494576,39.998745,54.73375
Slovakia,SVK,1995,0,14.430107,0,32.452656,0,0,63.31123,38.879284,60.676
Slovakia,SVK,1996,0,12.499193,0,31.919205,0,0,62.28408,40.55369,63.94625
Slovakia,SVK,1997,0,12.017203,0,31.419802,0,0,58.49133,40.502552,64.890495
Slovakia,SVK,1998,0,12.617473,0,32.330647,0,0,53.26533,45.370716,65.936745
Slovakia,SVK,1999,0,13.229569,0,37.21968,0,0,52.974533,41.134815,66.73475
Slovakia,SVK,2000,0,13.646504,0,46.80197,0,0,49.753967,40.865017,67.17975
Slovakia,SVK,2001,0,14.474482,0,48.214886,0.3391664,0.4915994,51.43757,37.862465,71.738
Slovakia,SVK,2002,0,15.37642,0,50.284588,0.03082861,0.48521498,49.823803,42.1887,68.23725
Slovakia,SVK,2003,0.00580025,10.092431,0,49.71457,0.020552415,0.31602833,53.990612,39.815983,65.927
Slovakia,SVK,2004,0.017289916,11.814773,0,47.08066,0.010276222,0.06384417,52.956886,39.15278,63.9465
Slovakia,SVK,2005,0.017180473,13.280512,0,48.708836,0.113055,0.10215055,49.09387,46.30309,68.64875
Slovakia,SVK,2006,0.017072415,12.516934,0,49.180664,0.46710637,1.2714998,51.19868,42.981777,62.54475
Slovakia,SVK,2007,0.022620972,12.585741,0,41.606873,0.69077975,1.5131048,45.880035,45.140682,59.189
Slovakia,SVK,2008,0.019670416,11.350758,0,45.039978,0.8392869,1.6503694,45.75521,47.46907,60.08425
Slovakia,SVK,2009,0.016756278,12.19734,0,37.735325,0.9796605,1.7142136,44.54377,43.663235,51.4675
Slovakia,SVK,2010,0.016653473,14.585667,0.047023885,38.81689,1.1207339,2.113239,44.787094,45.787834,58.22475
Slovakia,SVK,2011,0.013793277,10.422713,1.0951858,40.795902,1.3351667,2.6144152,42.45844,45.02674,53.928997
Slovakia,SVK,2012,0.01645161,11.250161,1.1625808,40.769672,1.0930555,3.0038643,40.04157,41.787235,50.76875
Slovakia,SVK,2013,0.0163525,13.212825,1.6025455,41.112514,1.1855555,2.9080985,39.80115,41.73799,53.01
Slovakia,SVK,2014,0.016254583,11.402593,1.6173314,40.291813,1.5803888,4.5233536,39.089558,38.726368,43.87225
Slovakia,SVK,2015,0.016157832,10.411032,1.3626442,39.13977,1.7345555,5.3054433,37.68276,42.219574,45.118
Slovakia,SVK,2016,0.016062222,11.669207,1.426861,37.95255,1.6388333,5.5257053,37.193085,44.01866,45.30275
Slovakia,SVK,2017,0.015967749,11.50742,1.3466127,38.513306,1.6983889,5.413978,38.865448,49.12412,48.109444
Slovakia,SVK,2018,0.01587436,9.49816,1.5477502,37.683838,1.6891667,5.187332,38.57444,49.682873,47.416214
Slovakia,SVK,2019,0.015815832,11.482295,1.5525877,38.65534,1.7703333,5.404402,31.427668,47.017704,47.522778
Slovakia,SVK,2020,0.010505167,11.862947,1.7412297,38.921604,1.7774444,5.3405576,26.940102,46.984623,47.546383
Slovakia,SVK,2021,0.013083388,11.14181,1.7557902,39.49728,1.8568332,5.8864245,32.704887,49.438286,52.928764
Slovakia,SVK,2022,0.013035666,9.3085985,1.7020355,39.768406,1.9421482,6.7387576,29.302374,51.02409,51.444206
Slovakia,SVK,1965,,6.573263,,0,0,,70.23055,27.047098,2.9852998
Slovakia,SVK,1966,,6.298833,,0,0,,71.11373,29.85093,3.3201
Slovakia,SVK,1967,,5.397133,,0,0,,68.57309,33.213135,3.9803998
Slovakia,SVK,1968,,4.952817,,0,0,,72.11788,36.70286,8.9115
Slovakia,SVK,1969,,3.855095,,0,0,,75.856255,39.373753,9.03125
Slovakia,SVK,1970,,5.8153124,,0,0,,76.473274,47.31742,12.127501
Slovenia,SVN,1990,0,8.7940855,0,13.114994,0,0,18.300968,20.166126,8.92175
Slovenia,SVN,1991,0,10.6688175,0,14.0513735,0,0,16.70882,19.498434,8.482
Slovenia,SVN,1992,0,10.121774,0,11.267772,0,0,17.405458,18.924423,7.16175
Slovenia,SVN,1993,0,8.9744625,0,11.225209,0,0,16.590195,22.754904,7.11325
Slovenia,SVN,1994,0,10.050806,0,13.078106,0,0,15.452781,24.622324,7.7457495
Slovenia,SVN,1995,0,9.616129,0,13.560484,0,0,16.029629,26.694426,8.597
Slovenia,SVN,1996,0,10.846236,0,12.944743,0,0,14.793359,30.839426,8.7345
Slovenia,SVN,1997,0,9.140054,0,14.2414875,0,0,16.401789,30.863874,9.285
Slovenia,SVN,1998,0,10.201613,0,14.2414875,0,0,16.609966,29.591082,9.511749
Slovenia,SVN,1999,0,11.056182,0,13.32497,0,0.098958336,15.194594,29.723806,9.929
Slovenia,SVN,2000,0,11.337096,0,13.509408,0,0.22345416,15.787771,28.170519,9.598017
Slovenia,SVN,2001,0,11.151843,0,14.819954,0,0.22983861,16.738373,29.371426,9.881982
Slovenia,SVN,2002,0,9.670099,0,15.483385,0,0.32560474,18.233456,28.5312,9.531758
Slovenia,SVN,2003,0,8.575666,0,14.490807,0,0.38944888,17.301334,28.91111,10.544566
Slovenia,SVN,2004,0,11.8003645,0,15.095344,0,0.38625666,17.590212,29.857952,10.45011
Slovenia,SVN,2005,0,9.9102745,0,16.167585,0,0.3511425,17.650805,30.322699,10.784431
Slovenia,SVN,2006,0,10.217848,0,15.148475,0.05139222,0.31602833,17.99839,31.764381,10.45774
Slovenia,SVN,2007,0,9.23501,0,15.452662,0.16160972,0.33198917,18.29556,31.355457,10.634877
Slovenia,SVN,2008,0,11.290813,0.0028100556,16.915272,0.28672722,0.92893136,17.627079,36.376514,10.213975
Slovenia,SVN,2009,0,13.167638,0.011170861,15.379804,0.35122472,0.61609554,16.366154,30.949923,9.665117
Slovenia,SVN,2010,0,12.540065,0.0360825,15.067047,0.52028,0.70547724,16.697203,31.065935,10.028044
Slovenia,SVN,2011,0,9.826327,0.1820711,16.452309,0.41466027,0.80443555,16.927105,30.94752,8.580589
Slovenia,SVN,2012,0,10.690805,0.44693553,14.544998,0.5939994,0.8523186,16.072124,30.303864,8.253386
Slovenia,SVN,2013,0.010901666,12.615959,0.58596474,13.861089,0.6863161,0.8331652,15.524713,28.657984,8.10667
Slovenia,SVN,2014,0.010836389,16.503824,0.6962383,16.559702,0.4983811,0.8267808,12.253065,28.34186,7.280815
Slovenia,SVN,2015,0.016157832,10.254838,0.73787445,14.5953665,0.34473723,0.8523186,12.382635,27.919039,7.72434
Slovenia,SVN,2016,0.016106222,12.0547,0.7147692,14.681117,0.21686417,0.90339386,13.235521,29.965105,8.190601
Slovenia,SVN,2017,0.0152119445,10.294788,0.7554525,16.051098,0.28174582,0.93815386,13.194513,30.68579,8.62206
Slovenia,SVN,2018,0.015929917,12.446346,0.6745572,14.665391,0.8414811,0.87056834,12.8988905,31.536562,8.530561
Slovenia,SVN,2019,0.016211223,11.807561,0.7988025,14.724686,1.0989283,0.81788105,12.19452,30.065908,8.56711
Slovenia,SVN,2020,0.016416945,12.958268,0.96698916,16.010092,1.0807225,0.8854441,11.74366,25.171726,8.551605
Slovenia,SVN,2021,0.014635083,12.331119,1.1856503,14.327372,1.1914628,0.89541334,10.787278,26.931257,9.00705
Slovenia,SVN,2022,0.014947888,8.207861,1.3990513,14.023834,0.8722964,0.8411597,8.296195,31.303457,7.944912
South Africa,ZAF,1971,0,0.33118275,0,0,,0,340.1753,112.90513,0.6147866
South Africa,ZAF,1972,0,2.4661288,0,0,,0,342.58466,123.06213,0.9163983
South Africa,ZAF,1973,0,2.9126344,0,0,,0,364.93018,135.76929,0.9926763
South Africa,ZAF,1974,0,3.3473117,0,0,,0,382.2851,132.2976,1.1645409
South Africa,ZAF,1975,0,3.3118277,0,0,,0,408.01,140.55472,1.5310789
South Africa,ZAF,1976,0,5.5473113,0,0,,0,428.38843,142.11977,1.5463556
South Africa,ZAF,1977,0,5.7483873,0,0,,0,443.7921,140.73819,1.4814292
South Africa,ZAF,1978,0,5.6389785,0,0,,0,431.03104,147.81738,1.519621
South Africa,ZAF,1979,0,3.3827956,0,0,,0,459.74677,140.08987,1.8785208
South Africa,ZAF,1980,0,2.9333334,0,0,,0,496.73206,144.07216,2.1266632
South Africa,ZAF,1981,0,4.887903,0,0,,0,588.86005,156.1146,2.0636463
South Africa,ZAF,1982,0,3.004301,0,0,,0,645.58716,158.24545,1.8785208
South Africa,ZAF,1983,0,1.7594085,0,0,,0,655.7013,159.86389,2.128573
South Africa,ZAF,1984,0,1.6559138,0,11.137245,,0,706.5366,174.05656,2.1352568
South Africa,ZAF,1985,0,1.8451611,0,15.081391,,0,725.57367,170.03986,2.0160124
South Africa,ZAF,1986,0,4.7991934,0,24.978643,,0,735.6656,164.14243,2.1152058
