Entity,Code,Year,Low-carbon energy (% equivalent primary energy)
CIS (EI),,2013,10.60023
CIS (EI),,2014,10.439416
CIS (EI),,2015,10.869893
CIS (EI),,2016,11.136789
CIS (EI),,2017,11.227947
CIS (EI),,2018,10.861556
CIS (EI),,2019,11.121761
CIS (EI),,2020,12.067674
CIS (EI),,2021,11.510147
CIS (EI),,2022,11.855047
Canada,CAN,1965,25.164799
Canada,CAN,1966,26.227749
Canada,CAN,1967,25.638502
Canada,CAN,1968,24.632303
Canada,CAN,1969,25.60727
Canada,CAN,1970,25.18255
Canada,CAN,1971,25.556093
Canada,CAN,1972,26.880077
Canada,CAN,1973,27.474419
Canada,CAN,1974,28.60637
Canada,CAN,1975,27.71457
Canada,CAN,1976,28.393713
Canada,CAN,1977,28.756395
Canada,CAN,1978,30.484804
Canada,CAN,1979,31.059208
Canada,CAN,1980,31.51935
Canada,CAN,1981,33.6213
Canada,CAN,1982,33.57675
Canada,CAN,1983,35.803665
Canada,CAN,1984,36.21152
Canada,CAN,1985,37.621876
Canada,CAN,1986,39.055515
Canada,CAN,1987,39.012127
Canada,CAN,1988,37.20411
Canada,CAN,1989,35.013893
Canada,CAN,1990,36.31499
Canada,CAN,1991,38.421528
Canada,CAN,1992,37.832676
Canada,CAN,1993,38.774628
Canada,CAN,1994,39.131744
Canada,CAN,1995,38.040516
Canada,CAN,1996,38.403633
Canada,CAN,1997,36.94579
Canada,CAN,1998,35.161274
Canada,CAN,1999,35.42059
Canada,CAN,2000,35.391804
Canada,CAN,2001,34.212105
Canada,CAN,2002,34.23422
Canada,CAN,2003,32.757248
Canada,CAN,2004,33.414867
Canada,CAN,2005,34.886208
Canada,CAN,2006,34.660275
Canada,CAN,2007,34.127686
Canada,CAN,2008,35.23629
Canada,CAN,2009,35.659748
Canada,CAN,2010,34.198296
Canada,CAN,2011,34.96656
Canada,CAN,2012,35.349712
Canada,CAN,2013,35.69833
Canada,CAN,2014,35.108894
Canada,CAN,2015,35.29122
Canada,CAN,2016,36.202087
Canada,CAN,2017,36.132683
Canada,CAN,2018,35.12247
Canada,CAN,2019,34.93928
Canada,CAN,2020,37.28931
Canada,CAN,2021,36.2481
Canada,CAN,2022,36.139645
Central America (EI),,1971,12.948698
Central America (EI),,1972,13.250136
Central America (EI),,1973,12.61009
Central America (EI),,1974,13.194137
Central America (EI),,1975,11.947787
Central America (EI),,1976,13.184193
Central America (EI),,1977,12.341241
Central America (EI),,1978,15.349611
Central America (EI),,1979,17.265028
Central America (EI),,1980,20.214928
Central America (EI),,1981,22.399574
Central America (EI),,1982,22.183714
Central America (EI),,1983,23.578016
Central America (EI),,1984,25.592047
Central America (EI),,1985,26.786247
Central America (EI),,1986,29.564842
Central America (EI),,1987,28.886547
Central America (EI),,1988,30.695482
Central America (EI),,1989,31.725052
Central America (EI),,1990,32.043663
Central America (EI),,1991,29.83178
Central America (EI),,1992,27.12252
Central America (EI),,1993,27.521982
Central America (EI),,1994,25.153784
Central America (EI),,1995,23.175493
Central America (EI),,1996,25.864536
Central America (EI),,1997,24.05491
Central America (EI),,1998,21.420517
Central America (EI),,1999,24.960342
Central America (EI),,2000,25.19565
Central America (EI),,2001,22.391533
Central America (EI),,2002,23.148567
Central America (EI),,2003,23.086876
Central America (EI),,2004,23.528975
Central America (EI),,2005,24.867643
Central America (EI),,2006,24.72052
Central America (EI),,2007,24.016212
Central America (EI),,2008,25.383736
Central America (EI),,2009,25.172552
Central America (EI),,2010,27.07466
Central America (EI),,2011,26.260498
Central America (EI),,2012,27.398693
Central America (EI),,2013,27.10423
Central America (EI),,2014,27.040085
Central America (EI),,2015,26.572906
Central America (EI),,2016,26.782984
Central America (EI),,2017,28.651493
Central America (EI),,2018,29.42906
Central America (EI),,2019,25.500643
Central America (EI),,2020,30.92361
Central America (EI),,2021,29.999203
Central America (EI),,2022,29.417244
Chile,CHL,1965,16.141762
Chile,CHL,1966,15.867013
Chile,CHL,1967,15.8887
Chile,CHL,1968,13.367759
Chile,CHL,1969,13.999327
Chile,CHL,1970,14.19122
Chile,CHL,1971,14.860414
Chile,CHL,1972,17.308092
Chile,CHL,1973,17.450201
Chile,CHL,1974,19.770317
Chile,CHL,1975,21.942268
Chile,CHL,1976,21.900364
Chile,CHL,1977,22.105398
Chile,CHL,1978,22.151817
Chile,CHL,1979,21.552887
Chile,CHL,1980,22.069942
Chile,CHL,1981,22.72726
Chile,CHL,1982,26.627869
Chile,CHL,1983,27.825817
Chile,CHL,1984,27.770302
Chile,CHL,1985,30.351582
Chile,CHL,1986,31.423769
Chile,CHL,1987,32.36392
Chile,CHL,1988,28.551182
Chile,CHL,1989,21.783056
Chile,CHL,1990,18.957916
Chile,CHL,1991,24.08466
Chile,CHL,1992,28.355387
Chile,CHL,1993,27.529266
Chile,CHL,1994,25.954521
Chile,CHL,1995,26.028479
Chile,CHL,1996,22.5519
Chile,CHL,1997,21.909548
Chile,CHL,1998,18.059258
Chile,CHL,1999,15.275814
Chile,CHL,2000,19.783125
Chile,CHL,2001,22.047363
Chile,CHL,2002,22.87545
Chile,CHL,2003,22.010805
Chile,CHL,2004,19.43779
Chile,CHL,2005,22.099463
Chile,CHL,2006,22.957874
Chile,CHL,2007,19.440195
Chile,CHL,2008,21.59478
Chile,CHL,2009,22.96064
Chile,CHL,2010,19.835663
Chile,CHL,2011,18.481121
Chile,CHL,2012,18.747072
Chile,CHL,2013,18.79665
Chile,CHL,2014,20.39204
Chile,CHL,2015,21.905157
Chile,CHL,2016,20.180143
Chile,CHL,2017,22.318325
Chile,CHL,2018,24.333767
Chile,CHL,2019,23.463417
Chile,CHL,2020,25.859335
Chile,CHL,2021,24.355661
Chile,CHL,2022,28.114304
China,CHN,1965,4.253407
China,CHN,1966,3.9831228
China,CHN,1967,3.818398
China,CHN,1968,4.458871
China,CHN,1969,3.7274022
China,CHN,1970,3.0095923
China,CHN,1971,3.0704048
China,CHN,1972,3.227597
China,CHN,1973,3.417015
China,CHN,1974,3.7493546
China,CHN,1975,3.503824
China,CHN,1976,3.3725686
China,CHN,1977,3.2287142
China,CHN,1978,2.7594638
China,CHN,1979,3.008899
China,CHN,1980,3.566198
China,CHN,1981,4.066497
China,CHN,1982,4.4212723
China,CHN,1983,4.8234906
China,CHN,1984,4.515455
China,CHN,1985,4.441829
China,CHN,1986,4.3385277
China,CHN,1987,4.2555475
China,CHN,1988,4.3230724
China,CHN,1989,4.4680266
China,CHN,1990,4.723668
China,CHN,1991,4.4247785
China,CHN,1992,4.4127026
China,CHN,1993,4.805984
China,CHN,1994,5.369144
China,CHN,1995,5.905554
China,CHN,1996,5.516128
China,CHN,1997,5.734295
China,CHN,1998,5.7914777
China,CHN,1999,5.560829
China,CHN,2000,6.0593867
China,CHN,2001,7.0136123
China,CHN,2002,6.798719
China,CHN,2003,6.063613
China,CHN,2004,6.3549356
China,CHN,2005,6.2482066
China,CHN,2006,6.227683
China,CHN,2007,6.3915358
China,CHN,2008,7.977479
China,CHN,2009,7.6267467
China,CHN,2010,8.300759
China,CHN,2011,7.820168
China,CHN,2012,9.314527
China,CHN,2013,9.819577
China,CHN,2014,11.225777
China,CHN,2015,12.093473
China,CHN,2016,13.278741
China,CHN,2017,14.020756
China,CHN,2018,14.811208
China,CHN,2019,15.632977
China,CHN,2020,16.28526
China,CHN,2021,17.218676
China,CHN,2022,18.379875
Colombia,COL,1965,10.729045
Colombia,COL,1966,10.590929
Colombia,COL,1967,11.202192
Colombia,COL,1968,12.023638
Colombia,COL,1969,13.203888
Colombia,COL,1970,13.413398
Colombia,COL,1971,14.3879595
Colombia,COL,1972,13.823888
Colombia,COL,1973,15.555398
Colombia,COL,1974,15.7888975
Colombia,COL,1975,18.878565
Colombia,COL,1976,19.034077
Colombia,COL,1977,18.79995
Colombia,COL,1978,20.633047
Colombia,COL,1979,21.762644
Colombia,COL,1980,22.777384
Colombia,COL,1981,22.155632
Colombia,COL,1982,23.009438
Colombia,COL,1983,22.032003
Colombia,COL,1984,24.247952
Colombia,COL,1985,25.23612
Colombia,COL,1986,27.80027
Colombia,COL,1987,27.698511
Colombia,COL,1988,29.223629
Colombia,COL,1989,30.273563
Colombia,COL,1990,32.54881
Colombia,COL,1991,31.96542
Colombia,COL,1992,24.941273
Colombia,COL,1993,28.616268
Colombia,COL,1994,30.40986
Colombia,COL,1995,29.690346
Colombia,COL,1996,31.470236
Colombia,COL,1997,27.651566
Colombia,COL,1998,26.757204
Colombia,COL,1999,31.315977
Colombia,COL,2000,29.508314
Colombia,COL,2001,29.830153
Colombia,COL,2002,31.78181
Colombia,COL,2003,32.990623
Colombia,COL,2004,33.021286
Colombia,COL,2005,34.17347
Colombia,COL,2006,32.25097
Colombia,COL,2007,32.76647
Colombia,COL,2008,32.606388
Colombia,COL,2009,29.99507
Colombia,COL,2010,28.606323
Colombia,COL,2011,32.644135
Colombia,COL,2012,30.217394
Colombia,COL,2013,27.414104
Colombia,COL,2014,26.4035
Colombia,COL,2015,27.78511
Colombia,COL,2016,25.639427
Colombia,COL,2017,30.291828
Colombia,COL,2018,29.727283
Colombia,COL,2019,28.663414
Colombia,COL,2020,29.010368
Colombia,COL,2021,31.01171
Colombia,COL,2022,30.853983
Croatia,HRV,1990,11.523735
Croatia,HRV,1991,19.537254
Croatia,HRV,1992,15.994586
Croatia,HRV,1993,16.087374
Croatia,HRV,1994,18.960016
Croatia,HRV,1995,19.160814
Croatia,HRV,1996,24.701183
Croatia,HRV,1997,18.543142
Croatia,HRV,1998,18.063107
Croatia,HRV,1999,21.245943
Croatia,HRV,2000,19.766321
Croatia,HRV,2001,20.779488
Croatia,HRV,2002,16.806644
Croatia,HRV,2003,14.887468
Croatia,HRV,2004,19.898252
Croatia,HRV,2005,18.501064
Croatia,HRV,2006,17.52409
Croatia,HRV,2007,12.393234
Croatia,HRV,2008,15.262363
Croatia,HRV,2009,19.716614
Croatia,HRV,2010,23.851255
Croatia,HRV,2011,15.510488
Croatia,HRV,2012,16.895237
Croatia,HRV,2013,26.756195
Croatia,HRV,2014,28.475935
Croatia,HRV,2015,22.67194
Croatia,HRV,2016,23.881334
Croatia,HRV,2017,20.280275
Croatia,HRV,2018,27.056107
Croatia,HRV,2019,24.222437
Croatia,HRV,2020,26.004786
Croatia,HRV,2021,29.736883
Croatia,HRV,2022,26.92303
Czechia,CZE,1965,1.4077874
Czechia,CZE,1966,1.3170925
Czechia,CZE,1967,1.2057945
Czechia,CZE,1968,0.89475876
Czechia,CZE,1969,0.7005399
Czechia,CZE,1970,0.9598853
Czechia,CZE,1971,0.64512116
Czechia,CZE,1972,0.6712159
Czechia,CZE,1973,0.57063675
Czechia,CZE,1974,0.9500237
Czechia,CZE,1975,0.91022944
Czechia,CZE,1976,0.7058947
Czechia,CZE,1977,0.9296591
Czechia,CZE,1978,0.8529741
Czechia,CZE,1979,1.0576006
Czechia,CZE,1980,1.1426239
Czechia,CZE,1981,0.9889818
Czechia,CZE,1982,0.8108596
Czechia,CZE,1983,0.89533144
Czechia,CZE,1984,1.1667187
Czechia,CZE,1985,1.8594567
Czechia,CZE,1986,3.6011386
Czechia,CZE,1987,5.76394
Czechia,CZE,1988,6.0560846
Czechia,CZE,1989,6.3041806
Czechia,CZE,1990,7.1593256
Czechia,CZE,1991,7.5646973
Czechia,CZE,1992,8.059378
Czechia,CZE,1993,8.442584
Czechia,CZE,1994,9.055599
Czechia,CZE,1995,8.658679
Czechia,CZE,1996,8.643803
Czechia,CZE,1997,8.796525
Czechia,CZE,1998,9.354208
Czechia,CZE,1999,10.143412
Czechia,CZE,2000,9.721938
Czechia,CZE,2001,10.263885
Czechia,CZE,2002,12.758459
Czechia,CZE,2003,15.215675
Czechia,CZE,2004,15.398664
Czechia,CZE,2005,14.854158
Czechia,CZE,2006,15.422816
Czechia,CZE,2007,15.526436
Czechia,CZE,2008,16.336832
Czechia,CZE,2009,18.04391
Czechia,CZE,2010,18.406664
Czechia,CZE,2011,19.824572
Czechia,CZE,2012,21.347332
Czechia,CZE,2013,22.620626
Czechia,CZE,2014,22.841797
Czechia,CZE,2015,21.368202
Czechia,CZE,2016,20.034657
Czechia,CZE,2017,21.252264
Czechia,CZE,2018,21.894361
Czechia,CZE,2019,22.951702
Czechia,CZE,2020,24.860222
Czechia,CZE,2021,24.019878
Czechia,CZE,2022,24.141117
Denmark,DNK,1983,0.14966652
Denmark,DNK,1984,0.15148832
Denmark,DNK,1985,0.16285837
Denmark,DNK,1986,0.27791974
Denmark,DNK,1987,0.37065881
Denmark,DNK,1988,0.5722486
Denmark,DNK,1989,0.88691425
Denmark,DNK,1990,1.2664864
Denmark,DNK,1991,1.4587733
Denmark,DNK,1992,2.0408638
Denmark,DNK,1993,2.3619852
Denmark,DNK,1994,2.1321414
Denmark,DNK,1995,2.3133218
Denmark,DNK,1996,2.187726
Denmark,DNK,1997,3.3808842
Denmark,DNK,1998,4.675769
Denmark,DNK,1999,5.389067
Denmark,DNK,2000,7.0956717
Denmark,DNK,2001,7.4025145
Denmark,DNK,2002,8.58695
Denmark,DNK,2003,9.462797
Denmark,DNK,2004,11.729119
Denmark,DNK,2005,12.804132
Denmark,DNK,2006,10.851151
Denmark,DNK,2007,12.715507
Denmark,DNK,2008,13.080417
Denmark,DNK,2009,13.767348
Denmark,DNK,2010,16.116894
Denmark,DNK,2011,19.853529
Denmark,DNK,2012,22.671543
Denmark,DNK,2013,23.113413
Denmark,DNK,2014,26.705221
Denmark,DNK,2015,28.598318
Denmark,DNK,2016,27.45463
Denmark,DNK,2017,32.161762
Denmark,DNK,2018,30.937922
Denmark,DNK,2019,34.80717
Denmark,DNK,2020,39.665318
Denmark,DNK,2021,40.553944
Denmark,DNK,2022,43.043022
Eastern Africa (EI),,1966,17.767115
Eastern Africa (EI),,1967,16.73884
Eastern Africa (EI),,1968,16.596855
Eastern Africa (EI),,1969,16.98054
Eastern Africa (EI),,1970,21.639565
Eastern Africa (EI),,1971,17.136583
Eastern Africa (EI),,1972,20.19839
Eastern Africa (EI),,1973,19.723507
Eastern Africa (EI),,1974,23.92785
Eastern Africa (EI),,1975,25.932037
Eastern Africa (EI),,1976,26.4453
Eastern Africa (EI),,1977,29.769928
Eastern Africa (EI),,1978,29.150427
Eastern Africa (EI),,1979,30.724266
Eastern Africa (EI),,1980,28.209288
Eastern Africa (EI),,1981,29.862686
Eastern Africa (EI),,1982,31.613985
Eastern Africa (EI),,1983,30.277752
Eastern Africa (EI),,1984,30.152336
Eastern Africa (EI),,1985,29.914665
Eastern Africa (EI),,1986,28.770443
Eastern Africa (EI),,1987,25.219223
Eastern Africa (EI),,1988,26.159494
Eastern Africa (EI),,1989,25.454483
Eastern Africa (EI),,1990,26.873281
Eastern Africa (EI),,1991,28.524992
Eastern Africa (EI),,1992,26.281708
Eastern Africa (EI),,1993,25.463163
Eastern Africa (EI),,1994,25.554049
Eastern Africa (EI),,1995,25.680614
Eastern Africa (EI),,1996,25.955864
Eastern Africa (EI),,1997,25.68398
Eastern Africa (EI),,1998,30.737486
Eastern Africa (EI),,1999,31.55365
Eastern Africa (EI),,2000,33.819275
Eastern Africa (EI),,2001,34.885307
Eastern Africa (EI),,2002,36.962135
Eastern Africa (EI),,2003,37.175285
Eastern Africa (EI),,2004,35.427166
Eastern Africa (EI),,2005,34.705536
Eastern Africa (EI),,2006,35.13762
Eastern Africa (EI),,2007,35.922768
Eastern Africa (EI),,2008,35.676514
Eastern Africa (EI),,2009,35.18825
Eastern Africa (EI),,2010,36.165527
Eastern Africa (EI),,2011,35.604996
Eastern Africa (EI),,2012,35.436646
Eastern Africa (EI),,2013,34.717594
Eastern Africa (EI),,2014,34.15295
Eastern Africa (EI),,2015,33.16969
Eastern Africa (EI),,2016,31.991169
Eastern Africa (EI),,2017,31.054905
Eastern Africa (EI),,2018,31.32275
Eastern Africa (EI),,2019,31.753387
Eastern Africa (EI),,2020,34.623672
Eastern Africa (EI),,2021,33.924118
Eastern Africa (EI),,2022,34.049026
Ecuador,ECU,1990,18.208447
Ecuador,ECU,1991,16.781822
Ecuador,ECU,1992,16.528347
Ecuador,ECU,1993,18.627613
Ecuador,ECU,1994,19.351004
Ecuador,ECU,1995,16.093632
Ecuador,ECU,1996,17.381893
Ecuador,ECU,1997,16.071615
Ecuador,ECU,1998,15.920069
Ecuador,ECU,1999,19.251896
Ecuador,ECU,2000,21.61393
Ecuador,ECU,2001,19.692354
Ecuador,ECU,2002,21.095179
Ecuador,ECU,2003,19.533443
Ecuador,ECU,2004,18.734915
Ecuador,ECU,2005,16.596605
Ecuador,ECU,2006,16.251612
Ecuador,ECU,2007,19.557274
Ecuador,ECU,2008,22.617527
Ecuador,ECU,2009,18.929247
Ecuador,ECU,2010,15.955793
Ecuador,ECU,2011,19.212603
Ecuador,ECU,2012,19.8579
Ecuador,ECU,2013,17.394707
Ecuador,ECU,2014,17.304941
Ecuador,ECU,2015,19.689713
Ecuador,ECU,2016,23.698437
Ecuador,ECU,2017,28.488995
Ecuador,ECU,2018,27.486797
Ecuador,ECU,2019,31.76705
Ecuador,ECU,2020,36.084644
Ecuador,ECU,2021,32.358585
Ecuador,ECU,2022,30.134436
Egypt,EGY,1965,5.587894
Egypt,EGY,1966,5.5950437
Egypt,EGY,1967,7.041625
Egypt,EGY,1968,9.956792
Egypt,EGY,1969,16.08243
Egypt,EGY,1970,15.164636
Egypt,EGY,1971,15.877998
Egypt,EGY,1972,14.63569
Egypt,EGY,1973,15.458054
Egypt,EGY,1974,16.143082
Egypt,EGY,1975,16.16058
Egypt,EGY,1976,15.923643
Egypt,EGY,1977,16.571007
Egypt,EGY,1978,17.237104
Egypt,EGY,1979,15.267534
Egypt,EGY,1980,13.69403
Egypt,EGY,1981,12.52634
Egypt,EGY,1982,11.533038
Egypt,EGY,1983,9.980415
Egypt,EGY,1984,8.979603
Egypt,EGY,1985,8.225813
Egypt,EGY,1986,7.8884335
Egypt,EGY,1987,7.4370356
Egypt,EGY,1988,7.214404
Egypt,EGY,1989,7.3539524
Egypt,EGY,1990,7.5208664
Egypt,EGY,1991,7.3963394
Egypt,EGY,1992,7.3806868
Egypt,EGY,1993,7.595429
Egypt,EGY,1994,7.6767826
Egypt,EGY,1995,7.558946
Egypt,EGY,1996,7.3617535
Egypt,EGY,1997,7.2438493
Egypt,EGY,1998,7.1541777
Egypt,EGY,1999,7.409151
Egypt,EGY,2000,7.416067
Egypt,EGY,2001,7.225908
Egypt,EGY,2002,6.795775
Egypt,EGY,2003,5.9376993
Egypt,EGY,2004,5.6346426
Egypt,EGY,2005,5.385707
Egypt,EGY,2006,5.1723156
Egypt,EGY,2007,5.363156
Egypt,EGY,2008,5.4142365
Egypt,EGY,2009,4.8005958
Egypt,EGY,2010,4.4617195
Egypt,EGY,2011,4.3315444
Egypt,EGY,2012,4.18029
Egypt,EGY,2013,4.177184
Egypt,EGY,2014,4.1816525
Egypt,EGY,2015,4.328854
Egypt,EGY,2016,4.131468
Egypt,EGY,2017,3.8699899
Egypt,EGY,2018,4.0817986
Egypt,EGY,2019,5.169897
Egypt,EGY,2020,6.564383
Egypt,EGY,2021,6.1472235
Egypt,EGY,2022,5.651781
Estonia,EST,1985,0
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0.030809937
Estonia,EST,1996,0.02417878
Estonia,EST,1997,0.03927203
Estonia,EST,1998,0.06567057
Estonia,EST,1999,0.09923625
Estonia,EST,2000,0.34306446
Estonia,EST,2001,0.1589969
Estonia,EST,2002,0.1850875
Estonia,EST,2003,0.21935792
Estonia,EST,2004,0.28923833
Estonia,EST,2005,0.5010246
Estonia,EST,2006,0.6115338
Estonia,EST,2007,0.5969034
Estonia,EST,2008,0.9151515
Estonia,EST,2009,2.8210127
Estonia,EST,2010,4.5133157
Estonia,EST,2011,5.0025625
Estonia,EST,2012,6.1865497
Estonia,EST,2013,4.8759193
Estonia,EST,2014,5.82325
Estonia,EST,2015,6.9001513
Estonia,EST,2016,6.731134
Estonia,EST,2017,7.1341367
Estonia,EST,2018,8.032572
Estonia,EST,2019,10.685646
Estonia,EST,2020,15.223135
Estonia,EST,2021,14.843358
Estonia,EST,2022,15.2651
Europe,,1965,6.224347
Europe,,1966,6.5626187
Europe,,1967,6.3419924
Europe,,1968,6.4355874
Europe,,1969,6.2321057
Europe,,1970,6.243785
Europe,,1971,6.184056
Europe,,1972,6.2348247
Europe,,1973,6.090337
Europe,,1974,6.6301794
Europe,,1975,6.913593
Europe,,1976,6.633415
Europe,,1977,7.6676817
Europe,,1978,7.7601647
Europe,,1979,7.96424
Europe,,1980,8.409707
Europe,,1981,9.360216
Europe,,1982,9.602225
Europe,,1983,10.300068
Europe,,1984,11.407752
Europe,,1985,12.6145525
Europe,,1986,12.711014
Europe,,1987,13.131802
Europe,,1988,13.913446
Europe,,1989,13.751679
Europe,,1990,13.791264
Europe,,1991,14.2867
Europe,,1992,15.0540905
Europe,,1993,16.084389
Europe,,1994,16.62241
Europe,,1995,16.967766
Europe,,1996,17.030972
Europe,,1997,17.710526
Europe,,1998,17.808163
Europe,,1999,18.243446
Europe,,2000,18.566158
Europe,,2001,18.723288
Europe,,2002,18.40321
Europe,,2003,17.91813
Europe,,2004,18.3891
Europe,,2005,18.455318
Europe,,2006,18.282444
Europe,,2007,18.402216
Europe,,2008,18.888973
Europe,,2009,19.908379
Europe,,2010,20.12962
Europe,,2011,20.086218
Europe,,2012,20.938957
Europe,,2013,21.815487
Europe,,2014,22.828835
Europe,,2015,23.016394
Europe,,2016,22.739616
Europe,,2017,22.652554
Europe,,2018,23.159294
Europe,,2019,23.740595
Europe,,2020,25.763706
Europe,,2021,25.110329
Europe,,2022,25.056934
Europe (EI),,1965,7.719005
Europe (EI),,1966,8.171846
Europe (EI),,1967,8.033744
Europe (EI),,1968,7.870004
Europe (EI),,1969,7.381973
Europe (EI),,1970,7.3048816
Europe (EI),,1971,7.286551
Europe (EI),,1972,7.470396
Europe (EI),,1973,7.269866
Europe (EI),,1974,8.072962
Europe (EI),,1975,8.764511
Europe (EI),,1976,8.106618
Europe (EI),,1977,9.575767
Europe (EI),,1978,9.507076
Europe (EI),,1979,9.79593
Europe (EI),,1980,10.330257
Europe (EI),,1981,11.889834
Europe (EI),,1982,12.519191
Europe (EI),,1983,13.543087
Europe (EI),,1984,14.883155
Europe (EI),,1985,14.669164
Europe (EI),,1986,14.744072
Europe (EI),,1987,15.310432
Europe (EI),,1988,16.483852
Europe (EI),,1989,16.149796
Europe (EI),,1990,16.238007
Europe (EI),,1991,16.837502
Europe (EI),,1992,17.711197
Europe (EI),,1993,18.750563
Europe (EI),,1994,19.157255
Europe (EI),,1995,19.215229
Europe (EI),,1996,19.216398
Europe (EI),,1997,19.738703
Europe (EI),,1998,19.888111
Europe (EI),,1999,20.198475
Europe (EI),,2000,20.453766
Europe (EI),,2001,20.524511
Europe (EI),,2002,20.273348
Europe (EI),,2003,19.709944
Europe (EI),,2004,20.277218
Europe (EI),,2005,20.257175
Europe (EI),,2006,20.185791
Europe (EI),,2007,20.18039
Europe (EI),,2008,20.937103
Europe (EI),,2009,21.97854
Europe (EI),,2010,22.611727
Europe (EI),,2011,22.816845
Europe (EI),,2012,23.960798
Europe (EI),,2013,24.94992
Europe (EI),,2014,26.1778
Europe (EI),,2015,26.366562
Europe (EI),,2016,25.952446
Europe (EI),,2017,25.666327
Europe (EI),,2018,26.71082
Europe (EI),,2019,27.690947
Europe (EI),,2020,29.922829
Europe (EI),,2021,29.23367
Europe (EI),,2022,28.897783
European Union (27),,1965,6.8768992
European Union (27),,1966,7.279741
European Union (27),,1967,6.832033
European Union (27),,1968,6.5392203
European Union (27),,1969,6.0386415
European Union (27),,1970,6.078515
European Union (27),,1971,5.9724975
European Union (27),,1972,6.1702433
European Union (27),,1973,5.9360423
European Union (27),,1974,6.538281
European Union (27),,1975,7.257904
European Union (27),,1976,6.421659
European Union (27),,1977,8.201313
European Union (27),,1978,8.140127
European Union (27),,1979,8.397043
European Union (27),,1980,8.84053
European Union (27),,1981,10.47821
European Union (27),,1982,11.073067
European Union (27),,1983,12.154316
European Union (27),,1984,13.753815
European Union (27),,1985,14.948244
European Union (27),,1986,15.391628
European Union (27),,1987,15.968172
European Union (27),,1988,16.927214
European Union (27),,1989,16.469799
European Union (27),,1990,16.968416
European Union (27),,1991,17.6131
European Union (27),,1992,18.215452
European Union (27),,1993,18.917757
European Union (27),,1994,19.147926
European Union (27),,1995,19.087202
European Union (27),,1996,19.149979
European Union (27),,1997,19.617609
European Union (27),,1998,19.610329
European Union (27),,1999,19.96818
European Union (27),,2000,20.410074
European Union (27),,2001,20.773056
European Union (27),,2002,20.30413
European Union (27),,2003,19.961199
European Union (27),,2004,20.57883
European Union (27),,2005,20.37937
European Union (27),,2006,20.55658
European Union (27),,2007,20.642403
European Union (27),,2008,21.602888
European Union (27),,2009,22.513021
European Union (27),,2010,23.33222
European Union (27),,2011,23.597044
European Union (27),,2012,24.74533
European Union (27),,2013,25.837084
European Union (27),,2014,27.268522
European Union (27),,2015,26.745504
European Union (27),,2016,26.276142
European Union (27),,2017,25.779476
European Union (27),,2018,26.797598
European Union (27),,2019,27.729214
European Union (27),,2020,30.012747
European Union (27),,2021,29.473877
European Union (27),,2022,28.714605
Finland,FIN,1974,18.06427
Finland,FIN,1975,17.08967
Finland,FIN,1976,12.514575
Finland,FIN,1977,18.36673
Finland,FIN,1978,15.522062
Finland,FIN,1979,19.237047
Finland,FIN,1980,18.891968
Finland,FIN,1981,30.572697
Finland,FIN,1982,32.57894
Finland,FIN,1983,34.468693
Finland,FIN,1984,33.90457
Finland,FIN,1985,31.55871
Finland,FIN,1986,31.275412
Finland,FIN,1987,31.598085
Finland,FIN,1988,31.296392
Finland,FIN,1989,30.408308
Finland,FIN,1990,31.893682
Finland,FIN,1991,33.361416
Finland,FIN,1992,34.922516
Finland,FIN,1993,34.713863
Finland,FIN,1994,31.696642
Finland,FIN,1995,34.224365
Finland,FIN,1996,31.417072
Finland,FIN,1997,34.26124
Finland,FIN,1998,37.44149
Finland,FIN,1999,36.350315
Finland,FIN,2000,37.57814
Finland,FIN,2001,35.32597
Finland,FIN,2002,33.298244
Finland,FIN,2003,30.723425
Finland,FIN,2004,35.59304
Finland,FIN,2005,37.553196
Finland,FIN,2006,33.956642
Finland,FIN,2007,35.57881
Finland,FIN,2008,39.296864
Finland,FIN,2009,37.677
Finland,FIN,2010,36.062664
Finland,FIN,2011,38.607655
Finland,FIN,2012,42.87004
Finland,FIN,2013,40.82814
Finland,FIN,2014,43.415627
Finland,FIN,2015,46.525658
Finland,FIN,2016,44.53581
Finland,FIN,2017,46.300705
Finland,FIN,2018,46.06942
Finland,FIN,2019,47.791584
Finland,FIN,2020,52.013443
Finland,FIN,2021,54.21275
Finland,FIN,2022,57.825462
France,FRA,1965,10.77933
France,FRA,1966,11.897502
France,FRA,1967,9.949951
France,FRA,1968,10.6739235
France,FRA,1969,10.249425
France,FRA,1970,10.436109
France,FRA,1971,9.354795
France,FRA,1972,9.5122
France,FRA,1973,8.632648
France,FRA,1974,9.969419
France,FRA,1975,11.624997
France,FRA,1976,8.988821
France,FRA,1977,12.939471
France,FRA,1978,12.918242
France,FRA,1979,13.466322
France,FRA,1980,16.647429
France,FRA,1981,22.63198
France,FRA,1982,23.749939
France,FRA,1983,27.476105
France,FRA,1984,31.831202
France,FRA,1985,34.250317
France,FRA,1986,36.9464
France,FRA,1987,38.51427
France,FRA,1988,39.82407
France,FRA,1989,39.03124
France,FRA,1990,39.753822
France,FRA,1991,39.54541
France,FRA,1992,41.109207
